Date,VFV,XIU,ZAG
2015-08-11,42.27245330810547,16.07025146484375,11.864169120788574
2015-08-12,41.85470962524414,15.972763061523438,11.842185974121094
2015-08-13,42.14190673828125,15.875280380249023,11.834856986999512
2015-08-14,42.36820602416992,15.920268058776855,11.856846809387207
2015-08-17,42.577091217041016,15.9052734375,11.864169120788574
2015-08-18,42.37689971923828,15.83778190612793,11.827522277832031
2015-08-19,42.30727767944336,15.657801628112793,11.871498107910156
2015-08-20,41.228057861328125,15.3053560256958,11.886155128479004
2015-08-21,40.20976257324219,15.027901649475098,11.878828048706055
2015-08-24,38.86073684692383,14.570466041564941,11.893479347229004
2015-08-25,38.6257438659668,14.667948722839355,11.790891647338867
2015-08-26,40.00086975097656,14.952910423278809,11.740194320678711
2015-08-27,40.679744720458984,15.40284538269043,11.754886627197266
2015-08-28,40.62751770019531,15.470332145690918,11.732851028442383
2015-08-31,40.2010498046875,15.38784408569336,11.703460693359375
2015-09-01,39.261085510253906,14.997895240783691,11.718158721923828
2015-09-02,40.00957489013672,15.095386505126953,11.710806846618652
2015-09-03,39.95735549926758,15.14787769317627,11.725505828857422
2015-09-04,39.59181213378906,15.01290225982666,11.740194320678711
2015-09-08,40.296783447265625,15.20787525177002,11.710806846618652
2015-09-09,39.8181037902832,15.117883682250977,11.696117401123047
2015-09-10,39.931243896484375,15.162879943847656,11.696117401123047
2015-09-11,40.19234848022461,15.042896270751953,11.710806846618652
2015-09-14,40.13142395019531,14.930411338806152,11.732851028442383
2015-09-15,40.66233444213867,15.042896270751953,11.659379959106445
2015-09-16,40.73195266723633,15.379964828491211,11.622644424438477
2015-09-17,40.679744720458984,15.4026460647583,11.622644424438477
2015-09-18,40.11402130126953,15.26660442352295,11.718158721923828
2015-09-21,40.31946563720703,15.395081520080566,11.666728019714355
2015-09-22,39.926055908203125,15.024752616882324,11.710806846618652
2015-09-23,40.11838150024414,14.918952941894531,11.696117401123047
2015-09-24,39.891090393066406,14.881158828735352,11.703460693359375
2015-09-25,39.86486053466797,14.934063911437988,11.637173652648926
2015-09-28,39.130496978759766,14.525949478149414,11.703461647033691
2015-09-29,39.2266731262207,14.556177139282227,11.688733100891113
2015-09-30,39.71624755859375,14.903829574584961,11.666635513305664
2015-10-01,39.550148010253906,14.820697784423828,11.666635513305664
2015-10-02,39.80366897583008,14.934063911437988,11.681361198425293
2015-10-05,40.28450012207031,15.107891082763672,11.651899337768555
2015-10-06,39.99599838256836,15.221254348754883,11.674004554748535
2015-10-07,40.43312072753906,15.470659255981445,11.651899337768555
2015-10-08,40.61669158935547,15.591583251953125,11.607714653015137
2015-10-09,40.45933151245117,15.568912506103516,11.607714653015137
2015-10-13,40.45060729980469,15.432873725891113,11.651899337768555
2015-10-14,39.99599838256836,15.470659255981445,11.688733100891113
2015-10-15,40.34568786621094,15.417752265930176,11.674004554748535
2015-10-16,40.71286392211914,15.493334770202637,11.64454174041748
2015-10-19,41.08879470825195,15.387526512145996,11.651899337768555
2015-10-20,40.90520095825195,15.463106155395508,11.622442245483398
2015-10-21,41.158721923828125,15.327069282531738,11.674004554748535
2015-10-22,41.700748443603516,15.523567199707031,11.666635513305664
2015-10-23,42.470062255859375,15.621813774108887,11.637173652648926
2015-10-26,42.31269454956055,15.463106155395508,11.688733100891113
2015-10-27,42.53126907348633,15.379964828491211,11.703499794006348
2015-10-28,42.77604675292969,15.599139213562012,11.68873405456543
2015-10-29,42.69736862182617,15.493334770202637,11.644431114196777
2015-10-30,42.22527313232422,15.12300968170166,11.629658699035645
2015-11-02,42.76729965209961,15.236371040344238,11.629658699035645
2015-11-03,42.72359085083008,15.33462142944336,11.61489200592041
2015-11-04,42.95088577270508,15.281720161437988,11.600127220153809
2015-11-05,42.9683837890625,15.145684242248535,11.577972412109375
2015-11-06,43.318077087402344,15.153238296508789,11.526288986206055
2015-11-09,42.898433685302734,15.062545776367188,11.54105281829834
2015-11-10,42.90718460083008,14.994526863098145,11.570588111877441
2015-11-11,42.78477096557617,14.918952941894531,11.600127220153809
2015-11-12,42.251502990722656,14.677105903625488,11.570588111877441
2015-11-13,41.86683654785156,14.609078407287598,11.600127220153809
2015-11-16,42.52251434326172,14.881158828735352,11.607510566711426
2015-11-17,42.44384002685547,14.850929260253906,11.61489200592041
2015-11-18,43.178192138671875,14.994526863098145,11.600127220153809
2015-11-19,43.05580139160156,15.115445137023926,11.629658699035645
2015-11-20,43.33554458618164,15.077661514282227,11.63704776763916
2015-11-23,43.40549850463867,14.994526863098145,11.644431114196777
2015-11-24,43.23064041137695,15.024752616882324,11.644431114196777
2015-11-25,43.23064041137695,15.01720142364502,11.62221622467041
2015-11-26,43.449195861816406,15.047430992126465,11.644429206848145
2015-11-27,43.49290466308594,14.979412078857422,11.666631698608398
2015-11-30,43.256874084472656,15.100333213806152,11.659233093261719
2015-12-01,43.71147537231445,15.327069282531738,11.718451499938965
2015-12-02,43.178192138671875,15.130565643310547,11.711051940917969
2015-12-03,42.557498931884766,14.971851348876953,11.62221622467041
2015-12-04,43.54536437988281,15.01720142364502,11.666631698608398
2015-12-07,43.70274353027344,14.661985397338867,11.703651428222656
2015-12-08,43.68525695800781,14.525949478149414,11.688843727111816
2015-12-09,43.2393798828125,14.571293830871582,11.711051940917969
2015-12-10,43.606571197509766,14.646864891052246,11.688843727111816
2015-12-11,43.064537048339844,14.382351875305176,11.733256340026855
2015-12-14,43.24812316894531,14.321892738342285,11.725857734680176
2015-12-15,43.7464485168457,14.601524353027344,11.688843727111816
2015-12-16,44.533241271972656,14.881158828735352,11.681441307067871
2015-12-17,44.38462829589844,14.661985397338867,11.733256340026855
2015-12-18,43.61530685424805,14.646864891052246,11.785079956054688
2015-12-21,43.91255569458008,14.692219734191895,11.785079956054688
2015-12-22,44.192298889160156,14.730002403259277,11.770276069641113
2015-12-23,44.51577377319336,14.979412078857422,11.755468368530273
2015-12-24,44.45166015625,14.994526863098145,11.792601585388184
2015-12-29,44.75901794433594,14.919127464294434,11.770319938659668
2015-12-30,44.67998504638672,14.797279357910156,11.777745246887207
2015-12-31,44.08284378051758,14.637351036071777,11.800024032592773
2016-01-04,43.69643783569336,14.530728340148926,11.792601585388184
2016-01-05,43.94232940673828,14.515498161315918,11.800024032592773
2016-01-06,43.65254211425781,14.29464054107666,11.837156295776367
2016-01-07,42.704158782958984,13.982400894165039,11.822304725646973
2016-01-08,42.3265495300293,13.982400894165039,11.84457778930664
2016-01-11,42.633907318115234,13.860550880432129,11.807449340820312
